"","pol_ID_orthogonal","V1","V2","lon_centroid_orthogonal","lat_centroid_orthogonal","state_segment","point","latitude","longitude","radians_parallel","length_parallel","radians_orthogonal","length_orthogonal","perp_slope","slope","end_longitude","end_latitude","chunk","lead_lat","lead_lon","lead_end_lat","lead_end_lon","state"
"620","chunk_3_54",-35.1257880279377,-14.5468902398423,-36.4428930139689,-13.3834451199212,"BA1",121,-12.4,-37.889999,0,2.0799999,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-35.1257880279377,-14.5468902398423,3,-12.22,-37.759998,-14.3668902398424,-34.9957870279377,"BA"
"621","chunk_3_55",-37.759998,-12.22,-36.3428930139688,-13.2334451199212,"BA1",122,-12.22,-37.759998,0,1.77,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9957870279377,-14.3668902398424,3,-12.1,-37.689999,-14.2468902398423,-34.9257880279377,"BA"
"622","chunk_3_55",-37.689999,-12.1,-36.3428930139688,-13.2334451199212,"BA1",122,-12.22,-37.759998,0,1.77,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9957870279377,-14.3668902398424,3,-12.1,-37.689999,-14.2468902398423,-34.9257880279377,"BA"
"623","chunk_3_55",-34.9257880279377,-14.2468902398423,-36.3428930139688,-13.2334451199212,"BA1",122,-12.22,-37.759998,0,1.77,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9957870279377,-14.3668902398424,3,-12.1,-37.689999,-14.2468902398423,-34.9257880279377,"BA"
"624","chunk_3_55",-34.9957870279377,-14.3668902398424,-36.3428930139688,-13.2334451199212,"BA1",122,-12.22,-37.759998,0,1.77,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9957870279377,-14.3668902398424,3,-12.1,-37.689999,-14.2468902398423,-34.9257880279377,"BA"
"625","chunk_3_56",-37.689999,-12.1,-36.2209195775602,-12.9949786129496,"BA1",123,-12.1,-37.689999,0,1.45,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9257880279377,-14.2468902398423,3,-11.74,-37.52,-13.8930242119562,-34.7478912823032,"BA"
"626","chunk_3_56",-37.52,-11.74,-36.2209195775602,-12.9949786129496,"BA1",123,-12.1,-37.689999,0,1.45,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9257880279377,-14.2468902398423,3,-11.74,-37.52,-13.8930242119562,-34.7478912823032,"BA"
"627","chunk_3_56",-34.7478912823032,-13.8930242119562,-36.2209195775602,-12.9949786129496,"BA1",123,-12.1,-37.689999,0,1.45,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9257880279377,-14.2468902398423,3,-11.74,-37.52,-13.8930242119562,-34.7478912823032,"BA"
"628","chunk_3_56",-34.9257880279377,-14.2468902398423,-36.2209195775602,-12.9949786129496,"BA1",123,-12.1,-37.689999,0,1.45,-0.660354937713653,3.5,-0.776673800061147,1.28754182247589,-34.9257880279377,-14.2468902398423,3,-11.74,-37.52,-13.8930242119562,-34.7478912823032,"BA"
"629","chunk_3_57",-37.52,-11.74,-36.0439456411516,-12.6665121059781,"BA1",124,-11.74,-37.52,0,0.97000003,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.7478912823032,-13.8930242119562,3,-11.44,-37.34,-13.5930242119562,-34.5678912823032,"BA"
"630","chunk_3_57",-37.34,-11.44,-36.0439456411516,-12.6665121059781,"BA1",124,-11.74,-37.52,0,0.97000003,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.7478912823032,-13.8930242119562,3,-11.44,-37.34,-13.5930242119562,-34.5678912823032,"BA"
"631","chunk_3_57",-34.5678912823032,-13.5930242119562,-36.0439456411516,-12.6665121059781,"BA1",124,-11.74,-37.52,0,0.97000003,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.7478912823032,-13.8930242119562,3,-11.44,-37.34,-13.5930242119562,-34.5678912823032,"BA"
"632","chunk_3_57",-34.7478912823032,-13.8930242119562,-36.0439456411516,-12.6665121059781,"BA1",124,-11.74,-37.52,0,0.97000003,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.7478912823032,-13.8930242119562,3,-11.44,-37.34,-13.5930242119562,-34.5678912823032,"BA"
"633","chunk_3_58",-37.34,-11.44,-35.9139446411516,-12.4415121059781,"BA1",125,-11.44,-37.34,0,0.34,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.5678912823032,-13.5930242119562,3,-11.29,-37.259998,-13.4430242119562,-34.4878892823032,"BA"
"634","chunk_3_58",-37.259998,-11.29,-35.9139446411516,-12.4415121059781,"BA1",125,-11.44,-37.34,0,0.34,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.5678912823032,-13.5930242119562,3,-11.29,-37.259998,-13.4430242119562,-34.4878892823032,"BA"
"635","chunk_3_58",-34.4878892823032,-13.4430242119562,-35.9139446411516,-12.4415121059781,"BA1",125,-11.44,-37.34,0,0.34,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.5678912823032,-13.5930242119562,3,-11.29,-37.259998,-13.4430242119562,-34.4878892823032,"BA"
"636","chunk_3_58",-34.5678912823032,-13.5930242119562,-35.9139446411516,-12.4415121059781,"BA1",125,-11.44,-37.34,0,0.34,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.5678912823032,-13.5930242119562,3,-11.29,-37.259998,-13.4430242119562,-34.4878892823032,"BA"
"637","chunk_3_59",-37.259998,-11.29,-36.339844763072,-11.9396816902985,"BA1",126,-11.29,-37.259998,0,0.05,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.4878892823032,-13.4430242119562,3,-11.16,-37.16,-11.8657025492378,-36.4514917699848,"BA"
"638","chunk_3_59",-37.16,-11.16,-36.339844763072,-11.9396816902985,"BA1",126,-11.29,-37.259998,0,0.05,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.4878892823032,-13.4430242119562,3,-11.16,-37.16,-11.8657025492378,-36.4514917699848,"BA"
"639","chunk_3_59",-36.4514917699848,-11.8657025492378,-36.339844763072,-11.9396816902985,"BA1",126,-11.29,-37.259998,0,0.05,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.4878892823032,-13.4430242119562,3,-11.16,-37.16,-11.8657025492378,-36.4514917699848,"BA"
"640","chunk_3_59",-34.4878892823032,-13.4430242119562,-36.339844763072,-11.9396816902985,"BA1",126,-11.29,-37.259998,0,0.05,-0.660354937713653,3.51,-0.776673800061147,1.28754182247589,-34.4878892823032,-13.4430242119562,3,-11.16,-37.16,-11.8657025492378,-36.4514917699848,"BA"
"641","chunk_3_6",-41.82,-22.42,-40.4362492540996,-23.7720763881357,"RJ1",78,-22.42,-41.82,0,3.25,-0.8,3.95,-0.493842256965671,2.02493809692254,-39.0680084980787,-25.2535565590531,3,-22.299999,-41.689999,-25.1147499934898,-39.1669895183199,"RJ"
"642","chunk_3_6",-41.689999,-22.299999,-40.4362492540996,-23.7720763881357,"RJ1",78,-22.42,-41.82,0,3.25,-0.8,3.95,-0.493842256965671,2.02493809692254,-39.0680084980787,-25.2535565590531,3,-22.299999,-41.689999,-25.1147499934898,-39.1669895183199,"RJ"
"643","chunk_3_6",-39.1669895183199,-25.1147499934898,-40.4362492540996,-23.7720763881357,"RJ1",78,-22.42,-41.82,0,3.25,-0.8,3.95,-0.493842256965671,2.02493809692254,-39.0680084980787,-25.2535565590531,3,-22.299999,-41.689999,-25.1147499934898,-39.1669895183199,"RJ"
"644","chunk_3_6",-39.0680084980787,-25.2535565590531,-40.4362492540996,-23.7720763881357,"RJ1",78,-22.42,-41.82,0,3.25,-0.8,3.95,-0.493842256965671,2.02493809692254,-39.0680084980787,-25.2535565590531,3,-22.299999,-41.689999,-25.1147499934898,-39.1669895183199,"RJ"
"645","chunk_3_60",-37.16,-11.16,-36.3879497288347,-11.7692310619839,"SE",127,-11.16,-37.16,0,1.92,-0.783414246192429,1,-0.99604001667361,1.00397572713957,-36.4514917699848,-11.8657025492378,3,-10.96,-37.040001,-13.091221698698,-34.900306145354,"SE"
"646","chunk_3_60",-37.040001,-10.96,-36.3879497288347,-11.7692310619839,"SE",127,-11.16,-37.16,0,1.92,-0.783414246192429,1,-0.99604001667361,1.00397572713957,-36.4514917699848,-11.8657025492378,3,-10.96,-37.040001,-13.091221698698,-34.900306145354,"SE"
"647","chunk_3_60",-34.900306145354,-13.091221698698,-36.3879497288347,-11.7692310619839,"SE",127,-11.16,-37.16,0,1.92,-0.783414246192429,1,-0.99604001667361,1.00397572713957,-36.4514917699848,-11.8657025492378,3,-10.96,-37.040001,-13.091221698698,-34.900306145354,"SE"
"648","chunk_3_60",-36.4514917699848,-11.8657025492378,-36.3879497288347,-11.7692310619839,"SE",127,-11.16,-37.16,0,1.92,-0.783414246192429,1,-0.99604001667361,1.00397572713957,-36.4514917699848,-11.8657025492378,3,-10.96,-37.040001,-13.091221698698,-34.900306145354,"SE"
"649","chunk_3_61",-37.040001,-10.96,-35.7724183970375,-12.0179377013459,"SE",136,-10.96,-37.040001,0,1.5599999,-0.783414246192429,3.02,-0.99604001667361,1.00397572713957,-34.900306145354,-13.091221698698,3,-10.74,-36.849998,-13.2805291066857,-34.299368442796,"SE"
"650","chunk_3_61",-36.849998,-10.74,-35.7724183970375,-12.0179377013459,"SE",136,-10.96,-37.040001,0,1.5599999,-0.783414246192429,3.02,-0.99604001667361,1.00397572713957,-34.900306145354,-13.091221698698,3,-10.74,-36.849998,-13.2805291066857,-34.299368442796,"SE"
"651","chunk_3_61",-34.299368442796,-13.2805291066857,-35.7724183970375,-12.0179377013459,"SE",136,-10.96,-37.040001,0,1.5599999,-0.783414246192429,3.02,-0.99604001667361,1.00397572713957,-34.900306145354,-13.091221698698,3,-10.74,-36.849998,-13.2805291066857,-34.299368442796,"SE"
"652","chunk_3_61",-34.900306145354,-13.091221698698,-35.7724183970375,-12.0179377013459,"SE",136,-10.96,-37.040001,0,1.5599999,-0.783414246192429,3.02,-0.99604001667361,1.00397572713957,-34.900306145354,-13.091221698698,3,-10.74,-36.849998,-13.2805291066857,-34.299368442796,"SE"
"653","chunk_3_62",-36.849998,-10.74,-35.5056256388606,-11.9393862636276,"SE",128,-10.74,-36.849998,0,1.13,-0.783414246192429,3.5999999,-0.99604001667361,1.00397572713957,-34.299368442796,-13.2805291066857,3,-10.63,-36.68,-13.1070159478246,-34.1931361126465,"SE"
"654","chunk_3_62",-36.68,-10.63,-35.5056256388606,-11.9393862636276,"SE",128,-10.74,-36.849998,0,1.13,-0.783414246192429,3.5999999,-0.99604001667361,1.00397572713957,-34.299368442796,-13.2805291066857,3,-10.63,-36.68,-13.1070159478246,-34.1931361126465,"SE"
"655","chunk_3_62",-34.1931361126465,-13.1070159478246,-35.5056256388606,-11.9393862636276,"SE",128,-10.74,-36.849998,0,1.13,-0.783414246192429,3.5999999,-0.99604001667361,1.00397572713957,-34.299368442796,-13.2805291066857,3,-10.63,-36.68,-13.1070159478246,-34.1931361126465,"SE"
"656","chunk_3_62",-34.299368442796,-13.2805291066857,-35.5056256388606,-11.9393862636276,"SE",128,-10.74,-36.849998,0,1.13,-0.783414246192429,3.5999999,-0.99604001667361,1.00397572713957,-34.299368442796,-13.2805291066857,3,-10.63,-36.68,-13.1070159478246,-34.1931361126465,"SE"
"657","chunk_3_63",-36.68,-10.63,-35.3483393268983,-11.8217437175392,"SE",129,-10.63,-36.68,0,0.80000001,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-34.1931361126465,-13.1070159478246,3,-10.54,-36.5,-13.0099589223322,-34.0202211949467,"SE"
"658","chunk_3_63",-36.5,-10.54,-35.3483393268983,-11.8217437175392,"SE",129,-10.63,-36.68,0,0.80000001,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-34.1931361126465,-13.1070159478246,3,-10.54,-36.5,-13.0099589223322,-34.0202211949467,"SE"
"659","chunk_3_63",-34.0202211949467,-13.0099589223322,-35.3483393268983,-11.8217437175392,"SE",129,-10.63,-36.68,0,0.80000001,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-34.1931361126465,-13.1070159478246,3,-10.54,-36.5,-13.0099589223322,-34.0202211949467,"SE"
"660","chunk_3_63",-34.1931361126465,-13.1070159478246,-35.3483393268983,-11.8217437175392,"SE",129,-10.63,-36.68,0,0.80000001,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-34.1931361126465,-13.1070159478246,3,-10.54,-36.5,-13.0099589223322,-34.0202211949467,"SE"
"661","chunk_3_64",-36.5,-10.54,-35.2101115974734,-11.7549794611661,"SE",266,-10.54,-36.5,0,0.51999998,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-34.0202211949467,-13.0099589223322,3,-10.5,-36.400002,-12.9699589223322,-33.9202231949467,"SE"
"662","chunk_3_64",-36.400002,-10.5,-35.2101115974734,-11.7549794611661,"SE",266,-10.54,-36.5,0,0.51999998,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-34.0202211949467,-13.0099589223322,3,-10.5,-36.400002,-12.9699589223322,-33.9202231949467,"SE"
"663","chunk_3_64",-33.9202231949467,-12.9699589223322,-35.2101115974734,-11.7549794611661,"SE",266,-10.54,-36.5,0,0.51999998,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-34.0202211949467,-13.0099589223322,3,-10.5,-36.400002,-12.9699589223322,-33.9202231949467,"SE"
"664","chunk_3_64",-34.0202211949467,-13.0099589223322,-35.2101115974734,-11.7549794611661,"SE",266,-10.54,-36.5,0,0.51999998,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-34.0202211949467,-13.0099589223322,3,-10.5,-36.400002,-12.9699589223322,-33.9202231949467,"SE"
"665","chunk_3_65",-36.400002,-10.5,-35.1083398268983,-11.6567437175392,"SE",130,-10.5,-36.400002,0,0.40000001,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-33.9202231949467,-12.9699589223322,3,-10.34,-36.299999,-12.8170159478246,-33.8131351126465,"SE"
"666","chunk_3_65",-36.299999,-10.34,-35.1083398268983,-11.6567437175392,"SE",130,-10.5,-36.400002,0,0.40000001,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-33.9202231949467,-12.9699589223322,3,-10.34,-36.299999,-12.8170159478246,-33.8131351126465,"SE"
"667","chunk_3_65",-33.8131351126465,-12.8170159478246,-35.1083398268983,-11.6567437175392,"SE",130,-10.5,-36.400002,0,0.40000001,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-33.9202231949467,-12.9699589223322,3,-10.34,-36.299999,-12.8170159478246,-33.8131351126465,"SE"
"668","chunk_3_65",-33.9202231949467,-12.9699589223322,-35.1083398268983,-11.6567437175392,"SE",130,-10.5,-36.400002,0,0.40000001,-0.783414246192429,3.5,-0.99604001667361,1.00397572713957,-33.9202231949467,-12.9699589223322,3,-10.34,-36.299999,-12.8170159478246,-33.8131351126465,"SE"
"669","chunk_3_66",-36.299999,-10.34,-35.0063216761536,-11.5019817802297,"SE",137,-10.34,-36.299999,0,0.05,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-33.8131351126465,-12.8170159478246,3,-10.3036,-36.240002,-12.547311173094,-33.6721505919678,"SE"
"670","chunk_3_66",-36.240002,-10.3036,-35.0063216761536,-11.5019817802297,"SE",137,-10.34,-36.299999,0,0.05,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-33.8131351126465,-12.8170159478246,3,-10.3036,-36.240002,-12.547311173094,-33.6721505919678,"SE"
"671","chunk_3_66",-33.6721505919678,-12.547311173094,-35.0063216761536,-11.5019817802297,"SE",137,-10.34,-36.299999,0,0.05,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-33.8131351126465,-12.8170159478246,3,-10.3036,-36.240002,-12.547311173094,-33.6721505919678,"SE"
"672","chunk_3_66",-33.8131351126465,-12.8170159478246,-35.0063216761536,-11.5019817802297,"SE",137,-10.34,-36.299999,0,0.05,-0.783414246192429,3.51,-0.99604001667361,1.00397572713957,-33.8131351126465,-12.8170159478246,3,-10.3036,-36.240002,-12.547311173094,-33.6721505919678,"SE"
"673","chunk_3_67",-36.240002,-10.3036,-34.8860524997756,-11.3145799075423,"AL",313,-10.3036,-36.240002,0,NA,-0.71813286,3.4100001,-0.653548680618745,1.53010790114862,-33.6721505919678,-12.547311173094,3,-10.26,-36.259998,-12.1474084570751,-33.3720594071346,"AL"
"674","chunk_3_67",-36.259998,-10.26,-34.8860524997756,-11.3145799075423,"AL",313,-10.3036,-36.240002,0,NA,-0.71813286,3.4100001,-0.653548680618745,1.53010790114862,-33.6721505919678,-12.547311173094,3,-10.26,-36.259998,-12.1474084570751,-33.3720594071346,"AL"
"675","chunk_3_67",-33.3720594071346,-12.1474084570751,-34.8860524997756,-11.3145799075423,"AL",313,-10.3036,-36.240002,0,NA,-0.71813286,3.4100001,-0.653548680618745,1.53010790114862,-33.6721505919678,-12.547311173094,3,-10.26,-36.259998,-12.1474084570751,-33.3720594071346,"AL"
"676","chunk_3_67",-33.6721505919678,-12.547311173094,-34.8860524997756,-11.3145799075423,"AL",313,-10.3036,-36.240002,0,NA,-0.71813286,3.4100001,-0.653548680618745,1.53010790114862,-33.6721505919678,-12.547311173094,3,-10.26,-36.259998,-12.1474084570751,-33.3720594071346,"AL"
"677","chunk_3_68",-36.259998,-10.26,-34.7010292035673,-11.0987042285376,"AL",131,-10.26,-36.259998,0,4.21,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.3720594071346,-12.1474084570751,3,-10.05,-36.029999,-11.9374084570751,-33.1420604071346,"AL"
"678","chunk_3_68",-36.029999,-10.05,-34.7010292035673,-11.0987042285376,"AL",131,-10.26,-36.259998,0,4.21,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.3720594071346,-12.1474084570751,3,-10.05,-36.029999,-11.9374084570751,-33.1420604071346,"AL"
"679","chunk_3_68",-33.1420604071346,-11.9374084570751,-34.7010292035673,-11.0987042285376,"AL",131,-10.26,-36.259998,0,4.21,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.3720594071346,-12.1474084570751,3,-10.05,-36.029999,-11.9374084570751,-33.1420604071346,"AL"
"680","chunk_3_68",-33.3720594071346,-12.1474084570751,-34.7010292035673,-11.0987042285376,"AL",131,-10.26,-36.259998,0,4.21,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.3720594071346,-12.1474084570751,3,-10.05,-36.029999,-11.9374084570751,-33.1420604071346,"AL"
"681","chunk_3_69",-36.029999,-10.05,-34.5510297035673,-10.9387040285376,"AL",138,-10.05,-36.029999,0,4.0599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.1420604071346,-11.9374084570751,3,-9.9399996,-35.959999,-11.8274080570751,-33.0720604071346,"AL"
"682","chunk_3_69",-35.959999,-9.9399996,-34.5510297035673,-10.9387040285376,"AL",138,-10.05,-36.029999,0,4.0599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.1420604071346,-11.9374084570751,3,-9.9399996,-35.959999,-11.8274080570751,-33.0720604071346,"AL"
"683","chunk_3_69",-33.0720604071346,-11.8274080570751,-34.5510297035673,-10.9387040285376,"AL",138,-10.05,-36.029999,0,4.0599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.1420604071346,-11.9374084570751,3,-9.9399996,-35.959999,-11.8274080570751,-33.0720604071346,"AL"
"684","chunk_3_69",-33.1420604071346,-11.9374084570751,-34.5510297035673,-10.9387040285376,"AL",138,-10.05,-36.029999,0,4.0599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.1420604071346,-11.9374084570751,3,-9.9399996,-35.959999,-11.8274080570751,-33.0720604071346,"AL"
"685","chunk_3_7",-41.689999,-22.299999,-40.425423475863,-23.7338485485063,"RJ1",262,-22.299999,-41.689999,0,2.98,-0.84,3.78,-0.493842256965671,2.02493809692254,-39.1669895183199,-25.1147499934898,3,-22.23,-41.540001,-25.2906452005354,-39.3047043851321,"RJ"
"686","chunk_3_7",-41.540001,-22.23,-40.425423475863,-23.7338485485063,"RJ1",262,-22.299999,-41.689999,0,2.98,-0.84,3.78,-0.493842256965671,2.02493809692254,-39.1669895183199,-25.1147499934898,3,-22.23,-41.540001,-25.2906452005354,-39.3047043851321,"RJ"
"687","chunk_3_7",-39.3047043851321,-25.2906452005354,-40.425423475863,-23.7338485485063,"RJ1",262,-22.299999,-41.689999,0,2.98,-0.84,3.78,-0.493842256965671,2.02493809692254,-39.1669895183199,-25.1147499934898,3,-22.23,-41.540001,-25.2906452005354,-39.3047043851321,"RJ"
"688","chunk_3_7",-39.1669895183199,-25.1147499934898,-40.425423475863,-23.7338485485063,"RJ1",262,-22.299999,-41.689999,0,2.98,-0.84,3.78,-0.493842256965671,2.02493809692254,-39.1669895183199,-25.1147499934898,3,-22.23,-41.540001,-25.2906452005354,-39.3047043851321,"RJ"
"689","chunk_3_70",-35.959999,-9.9399996,-34.4910302035673,-10.8387042285375,"AL",139,-9.9399996,-35.959999,0,3.8599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0720604071346,-11.8274080570751,3,-9.8500004,-35.91,-11.7374088570751,-33.0220614071346,"AL"
"690","chunk_3_70",-35.91,-9.8500004,-34.4910302035673,-10.8387042285375,"AL",139,-9.9399996,-35.959999,0,3.8599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0720604071346,-11.8274080570751,3,-9.8500004,-35.91,-11.7374088570751,-33.0220614071346,"AL"
"691","chunk_3_70",-33.0220614071346,-11.7374088570751,-34.4910302035673,-10.8387042285375,"AL",139,-9.9399996,-35.959999,0,3.8599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0720604071346,-11.8274080570751,3,-9.8500004,-35.91,-11.7374088570751,-33.0220614071346,"AL"
"692","chunk_3_70",-33.0720604071346,-11.8274080570751,-34.4910302035673,-10.8387042285375,"AL",139,-9.9399996,-35.959999,0,3.8599999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0720604071346,-11.8274080570751,3,-9.8500004,-35.91,-11.7374088570751,-33.0220614071346,"AL"
"693","chunk_3_71",-35.91,-9.8500004,-34.4410312035673,-10.7637044285375,"AL",132,-9.8500004,-35.91,0,3.5999999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0220614071346,-11.7374088570751,3,-9.79,-35.860001,-11.6774084570751,-32.9720624071346,"AL"
"694","chunk_3_71",-35.860001,-9.79,-34.4410312035673,-10.7637044285375,"AL",132,-9.8500004,-35.91,0,3.5999999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0220614071346,-11.7374088570751,3,-9.79,-35.860001,-11.6774084570751,-32.9720624071346,"AL"
"695","chunk_3_71",-32.9720624071346,-11.6774084570751,-34.4410312035673,-10.7637044285375,"AL",132,-9.8500004,-35.91,0,3.5999999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0220614071346,-11.7374088570751,3,-9.79,-35.860001,-11.6774084570751,-32.9720624071346,"AL"
"696","chunk_3_71",-33.0220614071346,-11.7374088570751,-34.4410312035673,-10.7637044285375,"AL",132,-9.8500004,-35.91,0,3.5999999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-33.0220614071346,-11.7374088570751,3,-9.79,-35.860001,-11.6774084570751,-32.9720624071346,"AL"
"697","chunk_3_72",-35.860001,-9.79,-34.3810317035673,-10.6937042285375,"AL",140,-9.79,-35.860001,0,3.4300001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9720624071346,-11.6774084570751,3,-9.71,-35.790001,-11.5974084570751,-32.9020624071346,"AL"
"698","chunk_3_72",-35.790001,-9.71,-34.3810317035673,-10.6937042285375,"AL",140,-9.79,-35.860001,0,3.4300001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9720624071346,-11.6774084570751,3,-9.71,-35.790001,-11.5974084570751,-32.9020624071346,"AL"
"699","chunk_3_72",-32.9020624071346,-11.5974084570751,-34.3810317035673,-10.6937042285375,"AL",140,-9.79,-35.860001,0,3.4300001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9720624071346,-11.6774084570751,3,-9.71,-35.790001,-11.5974084570751,-32.9020624071346,"AL"
"700","chunk_3_72",-32.9720624071346,-11.6774084570751,-34.3810317035673,-10.6937042285375,"AL",140,-9.79,-35.860001,0,3.4300001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9720624071346,-11.6774084570751,3,-9.71,-35.790001,-11.5974084570751,-32.9020624071346,"AL"
"701","chunk_3_73",-35.790001,-9.71,-34.2310317035673,-10.5437041285376,"AL",133,-9.71,-35.790001,0,3.1400001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9020624071346,-11.5974084570751,3,-9.4899998,-35.560001,-11.3774082570751,-32.6720624071346,"AL"
"702","chunk_3_73",-35.560001,-9.4899998,-34.2310317035673,-10.5437041285376,"AL",133,-9.71,-35.790001,0,3.1400001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9020624071346,-11.5974084570751,3,-9.4899998,-35.560001,-11.3774082570751,-32.6720624071346,"AL"
"703","chunk_3_73",-32.6720624071346,-11.3774082570751,-34.2310317035673,-10.5437041285376,"AL",133,-9.71,-35.790001,0,3.1400001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9020624071346,-11.5974084570751,3,-9.4899998,-35.560001,-11.3774082570751,-32.6720624071346,"AL"
"704","chunk_3_73",-32.9020624071346,-11.5974084570751,-34.2310317035673,-10.5437041285376,"AL",133,-9.71,-35.790001,0,3.1400001,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.9020624071346,-11.5974084570751,3,-9.4899998,-35.560001,-11.3774082570751,-32.6720624071346,"AL"
"705","chunk_3_74",-35.560001,-9.4899998,-34.1010307035673,-10.4087039285375,"AL",134,-9.4899998,-35.560001,0,2.52,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6720624071346,-11.3774082570751,3,-9.4399996,-35.529999,-11.3274080570751,-32.6420604071346,"AL"
"706","chunk_3_74",-35.529999,-9.4399996,-34.1010307035673,-10.4087039285375,"AL",134,-9.4899998,-35.560001,0,2.52,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6720624071346,-11.3774082570751,3,-9.4399996,-35.529999,-11.3274080570751,-32.6420604071346,"AL"
"707","chunk_3_74",-32.6420604071346,-11.3274080570751,-34.1010307035673,-10.4087039285375,"AL",134,-9.4899998,-35.560001,0,2.52,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6720624071346,-11.3774082570751,3,-9.4399996,-35.529999,-11.3274080570751,-32.6420604071346,"AL"
"708","chunk_3_74",-32.6720624071346,-11.3774082570751,-34.1010307035673,-10.4087039285375,"AL",134,-9.4899998,-35.560001,0,2.52,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6720624071346,-11.3774082570751,3,-9.4399996,-35.529999,-11.3274080570751,-32.6420604071346,"AL"
"709","chunk_3_75",-35.529999,-9.4399996,-34.0560307035673,-10.3437038785375,"AL",141,-9.4399996,-35.529999,0,2.3199999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6420604071346,-11.3274080570751,3,-9.3599997,-35.470001,-11.2474081570751,-32.5820624071346,"AL"
"710","chunk_3_75",-35.470001,-9.3599997,-34.0560307035673,-10.3437038785375,"AL",141,-9.4399996,-35.529999,0,2.3199999,-0.578865855583564,3.45,-0.653548680618745,1.53010790114862,-32.6420604071346,-11.3274080570751,3,-9.3599997,-35.470001,-11.2474081570751,-32.5820624071346,"AL"
